game_id,order,stat,player_id,value
ANA201704070,0,BB,chavj001,1
ANA201704070,1,K,chavj001,1
ANA201704070,4,K,chavj001,1
ANA201704070,5,H,gally001,1
ANA201704070,6,H,gally001,1
ANA201704070,13,K,gally001,1
ANA201704070,16,H,chavj001,1
ANA201704070,18,K,chavj001,1
ANA201704070,20,H,gally001,1
ANA201704070,21,H,gally001,1
ANA201704070,22,K,gally001,1
ANA201704070,23,IBB,gally001,1
ANA201704070,25,K,gally001,1
ANA201704070,27,K,chavj001,1
ANA201704070,29,K,chavj001,1
ANA201704070,31,BB,gally001,1
ANA201704070,32,H,gally001,1
ANA201704070,34,K,gally001,1
ANA201704070,37,K,chavj001,1
ANA201704070,38,H,gally001,1
ANA201704070,43,H,chavj001,1
ANA201704070,44,H,chavj001,1
ANA201704070,45,H,chavj001,1
ANA201704070,47,K,alvaj003,1
ANA201704070,48,HR,gally001,1
ANA201704070,48,H,gally001,1
ANA201704070,49,H,gally001,1
ANA201704070,52,K,fienc001,1
ANA201704070,54,H,norrb001,1
ANA201704070,56,K,norrb001,1
ANA201704070,59,H,fienc001,1
ANA201704070,60,HR,fienc001,1
ANA201704070,60,H,fienc001,1
ANA201704070,63,K,fienc001,1
ANA201704070,67,K,baila001,1
ANA201704070,70,H,overd001,1
ANA201704070,71,K,overd001,1
ANA201704070,72,K,overd001,1
ANA201704070,76,K,parkb001,1
ANA201704080,0,H,nolar001,1
ANA201704080,1,HR,nolar001,1
ANA201704080,1,H,nolar001,1
ANA201704080,7,K,hernf002,1
ANA201704080,11,H,hernf002,1
ANA201704080,13,H,hernf002,1
ANA201704080,14,K,hernf002,1
ANA201704080,15,H,hernf002,1
ANA201704080,18,H,nolar001,1
ANA201704080,20,H,hernf002,1
ANA201704080,21,WP,hernf002,1
ANA201704080,22,H,hernf002,1
ANA201704080,23,K,hernf002,1
ANA201704080,25,H,hernf002,1
ANA201704080,28,K,nolar001,1
ANA201704080,32,H,hernf002,1
ANA201704080,34,H,nolar001,1
ANA201704080,36,K,nolar001,1
ANA201704080,37,BB,nolar001,1
ANA201704080,39,HR,hernf002,1
ANA201704080,39,H,hernf002,1
ANA201704080,40,K,hernf002,1
ANA201704080,42,H,hernf002,1
ANA201704080,46,K,nolar001,1
ANA201704080,47,K,hernf002,1
ANA201704080,48,H,hernf002,1
ANA201704080,49,K,hernf002,1
ANA201704080,52,H,ramij002,1
ANA201704080,55,H,ramij002,1
ANA201704080,58,H,scrie001,1
ANA201704080,60,HR,scrie001,1
ANA201704080,60,H,scrie001,1
ANA201704080,61,H,scrie001,1
ANA201704080,63,H,ramij002,1
ANA201704080,64,K,ramij002,1
ANA201704080,66,H,bedrc001,1
ANA201704080,68,K,bedrc001,1
ANA201704080,71,BB,pazoj001,1
ANA201704080,72,K,pazoj001,1
ANA201704080,74,K,bedrc001,1
ANA201704080,75,K,bedrc001,1
ANA201704080,76,K,bedrc001,1
ANA201704090,4,BK,shoem001,1
ANA201704090,8,BB,iwakh001,1
ANA201704090,13,HR,iwakh001,1
ANA201704090,13,H,iwakh001,1
ANA201704090,14,K,iwakh001,1
ANA201704090,17,H,shoem001,1
ANA201704090,19,H,shoem001,1
ANA201704090,20,K,shoem001,1
ANA201704090,21,HR,shoem001,1
ANA201704090,21,H,shoem001,1
ANA201704090,25,BB,iwakh001,1
ANA201704090,26,K,iwakh001,1
ANA201704090,29,H,shoem001,1
ANA201704090,32,BB,iwakh001,1
ANA201704090,35,BB,shoem001,1
ANA201704090,38,H,shoem001,1
ANA201704090,39,BB,shoem001,1
ANA201704090,48,K,morim002,1
ANA201704090,50,H,iwakh001,1
ANA201704090,51,WP,iwakh001,1
ANA201704090,54,K,morim002,1
ANA201704090,55,HR,morim002,1
ANA201704090,55,H,morim002,1
ANA201704090,60,H,vincn001,1
ANA201704090,61,H,vincn001,1
ANA201704090,62,K,vincn001,1
ANA201704090,64,H,vincn001,1
ANA201704090,70,H,parkb001,1
ANA201704090,71,K,parkb001,1
ANA201704090,73,H,rzepm001,1
ANA201704090,76,K,altad001,1
ANA201704090,79,K,baila001,1
ANA201704090,83,HR,fienc001,1
ANA201704090,83,H,fienc001,1
ANA201704090,84,BB,fienc001,1
ANA201704090,85,H,fienc001,1
ANA201704090,86,BB,fienc001,1
ANA201704090,89,K,diaze006,1
ANA201704090,90,H,diaze006,1
ANA201704090,91,WP,diaze006,1
ANA201704090,92,BB,diaze006,1
ANA201704090,93,BB,diaze006,1
ANA201704090,94,H,diaze006,1
ANA201704090,95,H,diaze006,1
ANA201704110,0,K,skagt001,1
ANA201704110,1,H,skagt001,1
ANA201704110,3,H,skagt001,1
ANA201704110,5,BB,hamec001,1
ANA201704110,6,K,hamec001,1
ANA201704110,9,BB,hamec001,1
ANA201704110,11,H,skagt001,1
ANA201704110,12,BB,skagt001,1
ANA201704110,13,K,skagt001,1
ANA201704110,14,K,skagt001,1
ANA201704110,15,K,skagt001,1
ANA201704110,18,H,hamec001,1
ANA201704110,21,HR,skagt001,1
ANA201704110,21,H,skagt001,1
ANA201704110,22,H,skagt001,1
ANA201704110,25,HR,skagt001,1
ANA201704110,25,H,skagt001,1
ANA201704110,29,K,hamec001,1
ANA201704110,30,K,hamec001,1
ANA201704110,31,BB,skagt001,1
ANA201704110,32,K,skagt001,1
ANA201704110,34,BB,hamec001,1
ANA201704110,37,K,hamec001,1
ANA201704110,38,H,skagt001,1
ANA201704110,43,H,hamec001,1
ANA201704110,44,K,hamec001,1
ANA201704110,46,H,skagt001,1
ANA201704110,48,K,norrb001,1
ANA201704110,51,BB,hamec001,1
ANA201704110,55,K,norrb001,1
ANA201704110,56,H,norrb001,1
ANA201704110,59,HR,hamec001,1
ANA201704110,59,H,hamec001,1
ANA201704110,62,H,hamec001,1
ANA201704110,65,K,norrb001,1
ANA201704110,68,H,barnt002,1
ANA201704110,71,H,barnt002,1
ANA201704110,74,K,petiy001,1
ANA201704110,78,HR,dysos001,1
ANA201704110,78,H,dysos001,1
ANA201704110,80,K,dysos001,1
ANA201704110,81,H,dysos001,1
ANA201704110,83,H,dysos001,1
ANA201704110,84,H,dysos001,1
ANA201704110,90,H,bedrc001,1
ANA201704110,95,BB,jeffj001,1
ANA201704110,96,K,jeffj001,1
ANA201704110,97,H,jeffj001,1
ANA201704110,98,H,jeffj001,1
ANA201704120,0,BB,chavj001,1
ANA201704120,4,H,grifa002,1
ANA201704120,5,K,grifa002,1
ANA201704120,6,K,grifa002,1
ANA201704120,7,HR,chavj001,1
ANA201704120,7,H,chavj001,1
ANA201704120,10,HR,chavj001,1
ANA201704120,10,H,chavj001,1
ANA201704120,12,BB,grifa002,1
ANA201704120,13,H,grifa002,1
ANA201704120,17,K,chavj001,1
ANA201704120,18,K,chavj001,1
ANA201704120,21,K,grifa002,1
ANA201704120,22,HR,grifa002,1
ANA201704120,22,H,grifa002,1
ANA201704120,24,K,chavj001,1
ANA201704120,29,H,grifa002,1
ANA201704120,31,BB,chavj001,1
ANA201704120,32,H,chavj001,1
ANA201704120,34,H,chavj001,1
ANA201704120,37,H,alvaj003,1
ANA201704120,39,IBB,alvaj003,1
ANA201704120,40,K,alvaj003,1
ANA201704120,41,K,grifa002,1
ANA201704120,46,K,parkb001,1
ANA201704120,48,K,parkb001,1
ANA201704120,53,K,petiy001,1
ANA201704120,54,HR,petiy001,1
ANA201704120,54,H,petiy001,1
ANA201704120,55,K,petiy001,1
ANA201704120,56,BB,petiy001,1
ANA201704120,60,K,jeffj001,1
ANA201704120,63,H,petiy001,1
ANA201704120,65,BB,petiy001,1
ANA201704120,69,H,claua001,1
ANA201704120,71,K,leclj001,1
ANA201704120,76,H,morim002,1
ANA201704120,77,H,morim002,1
ANA201704120,80,H,leclj001,1
ANA201704120,83,K,leclj001,1
ANA201704130,0,HR,nolar001,1
ANA201704130,0,H,nolar001,1
ANA201704130,1,K,nolar001,1
ANA201704130,2,K,nolar001,1
ANA201704130,4,K,darvy001,1
ANA201704130,5,H,darvy001,1
ANA201704130,6,BB,darvy001,1
ANA201704130,9,H,nolar001,1
ANA201704130,12,K,nolar001,1
ANA201704130,13,H,nolar001,1
ANA201704130,15,H,nolar001,1
ANA201704130,17,BB,darvy001,1
ANA201704130,20,K,darvy001,1
ANA201704130,21,WP,darvy001,1
ANA201704130,22,K,darvy001,1
ANA201704130,23,H,nolar001,1
ANA201704130,24,HR,nolar001,1
ANA201704130,24,H,nolar001,1
ANA201704130,25,K,nolar001,1
ANA201704130,27,H,nolar001,1
ANA201704130,29,K,darvy001,1
ANA201704130,30,K,darvy001,1
ANA201704130,31,H,darvy001,1
ANA201704130,34,H,nolar001,1
ANA201704130,36,K,nolar001,1
ANA201704130,37,WP,nolar001,1
ANA201704130,38,K,nolar001,1
ANA201704130,40,K,darvy001,1
ANA201704130,41,K,darvy001,1
ANA201704130,43,K,nolar001,1
ANA201704130,46,H,darvy001,1
ANA201704130,47,K,darvy001,1
ANA201704130,49,K,darvy001,1
ANA201704130,51,H,wrigd003,1
ANA201704130,52,BB,wrigd003,1
ANA201704130,53,WP,wrigd003,1
ANA201704130,54,H,wrigd003,1
ANA201704130,55,BB,wrigd003,1
ANA201704130,57,H,wrigd003,1
ANA201704130,60,H,darvy001,1
ANA201704130,61,K,darvy001,1
ANA201704130,62,H,darvy001,1
ANA201704130,76,BB,wrigd003,1
ANA201704130,87,H,hausm001,1
ANA201704130,88,BB,hausm001,1
ANA201704130,90,K,hausm001,1
ANA201704130,91,HR,hausm001,1
ANA201704130,91,H,hausm001,1
ANA201704210,2,K,meyea001,1
ANA201704210,3,K,latom001,1
ANA201704210,6,K,meyea001,1
ANA201704210,7,H,meyea001,1
ANA201704210,10,H,latom001,1
ANA201704210,13,WP,latom001,1
ANA201704210,15,BB,meyea001,1
ANA201704210,16,BB,meyea001,1
ANA201704210,19,WP,meyea001,1
ANA201704210,22,H,latom001,1
ANA201704210,23,BB,latom001,1
ANA201704210,24,BB,latom001,1
ANA201704210,26,H,latom001,1
ANA201704210,29,H,meyea001,1
ANA201704210,31,K,meyea001,1
ANA201704210,32,BB,meyea001,1
ANA201704210,33,BB,meyea001,1
ANA201704210,40,BB,latom001,1
ANA201704210,41,H,latom001,1
ANA201704210,44,K,petiy001,1
ANA201704210,47,HR,latom001,1
ANA201704210,47,H,latom001,1
ANA201704210,50,H,latom001,1
ANA201704210,54,H,petiy001,1
ANA201704210,59,K,barnd002,1
ANA201704210,60,K,barnd002,1
ANA201704210,63,K,petiy001,1
ANA201704210,64,K,petiy001,1
ANA201704210,65,K,petiy001,1
ANA201704210,67,H,barnd002,1
ANA201704210,69,K,barnd002,1
ANA201704210,72,BB,norrb001,1
ANA201704210,73,BB,norrb001,1
ANA201704210,75,WP,bedrc001,1
ANA201704210,77,H,bedrc001,1
ANA201704210,79,K,bedrc001,1
ANA201704210,83,K,leond003,1
ANA201704210,85,BB,leond003,1
ANA201704210,87,H,leond003,1
ANA201704210,93,H,parkb001,1
ANA201704210,94,K,parkb001,1
ANA201704210,98,H,smitj002,1
ANA201704210,101,H,parkb001,1
ANA201704210,103,H,parkb001,1
ANA201704210,104,K,parkb001,1
ANA201704210,107,H,teper001,1
ANA201704210,112,K,guerd001,1
ANA201704210,113,BB,guerd001,1
ANA201704210,114,K,guerd001,1
ANA201704210,116,K,teper001,1
ANA201704210,117,K,teper001,1
ANA201704210,119,H,guerd001,1
ANA201704210,120,K,guerd001,1
ANA201704210,123,K,teper001,1
ANA201704210,126,K,chavj001,1
ANA201704210,128,H,chavj001,1
ANA201704210,129,H,chavj001,1
ANA201704210,131,HR,chavj001,1
ANA201704210,131,H,chavj001,1
ANA201704210,132,H,chavj001,1
ANA201704210,133,K,chavj001,1
ANA201704210,137,BB,loupa001,1
ANA201704210,140,K,biagj001,1
ANA201704210,141,H,biagj001,1
ANA201704210,143,K,biagj001,1
ANA201704220,1,BB,skagt001,1
ANA201704220,2,K,skagt001,1
ANA201704220,3,H,skagt001,1
ANA201704220,4,H,skagt001,1
ANA201704220,5,K,skagt001,1
ANA201704220,7,K,lawrc001,1
ANA201704220,9,H,lawrc001,1
ANA201704220,10,H,lawrc001,1
ANA201704220,12,H,skagt001,1
ANA201704220,13,K,skagt001,1
ANA201704220,15,H,lawrc001,1
ANA201704220,17,K,lawrc001,1
ANA201704220,21,K,skagt001,1
ANA201704220,23,BB,lawrc001,1
ANA201704220,24,H,lawrc001,1
ANA201704220,26,BB,lawrc001,1
ANA201704220,27,HR,lawrc001,1
ANA201704220,27,H,lawrc001,1
ANA201704220,31,BB,skagt001,1
ANA201704220,32,H,skagt001,1
ANA201704220,34,H,lawrc001,1
ANA201704220,43,K,lawrc001,1
ANA201704220,44,H,skagt001,1
ANA201704220,46,H,skagt001,1
ANA201704220,48,K,lawrc001,1
ANA201704220,55,H,lawrc001,1
ANA201704220,56,H,lawrc001,1
ANA201704220,57,IBB,lawrc001,1
ANA201704220,60,H,skagt001,1
ANA201704220,62,HR,yatek001,1
ANA201704220,62,H,yatek001,1
ANA201704220,66,K,yatek001,1
ANA201704220,68,H,campl001,1
ANA201704220,71,HR,yatek001,1
ANA201704220,71,H,yatek001,1
ANA201704220,74,H,norrb001,1
ANA201704220,76,K,norrb001,1
ANA201704230,1,H,wrigd003,1
ANA201704230,2,H,wrigd003,1
ANA201704230,3,K,wrigd003,1
ANA201704230,5,H,strom001,1
ANA201704230,7,H,strom001,1
ANA201704230,11,K,wrigd003,1
ANA201704230,12,H,strom001,1
ANA201704230,17,BB,wrigd003,1
ANA201704230,19,K,strom001,1
ANA201704230,21,BB,strom001,1
ANA201704230,22,H,strom001,1
ANA201704230,23,H,strom001,1
ANA201704230,25,BB,wrigd003,1
ANA201704230,32,H,wrigd003,1
ANA201704230,33,K,wrigd003,1
ANA201704230,40,K,parkb001,1
ANA201704230,41,K,parkb001,1
ANA201704230,42,K,parkb001,1
ANA201704230,43,K,strom001,1
ANA201704230,44,K,strom001,1
ANA201704230,45,K,strom001,1
ANA201704230,47,K,alvaj003,1
ANA201704230,56,BB,guerd001,1
ANA201704230,58,HR,guerd001,1
ANA201704230,58,H,guerd001,1
ANA201704230,61,HR,pounb001,1
ANA201704230,61,H,pounb001,1
ANA201704230,63,BB,pounb001,1
ANA201704230,64,H,pounb001,1
ANA201704230,66,K,strom001,1
ANA201704230,69,K,pounb001,1
ANA201704230,70,K,pounb001,1
ANA201704230,71,H,pounb001,1
ANA201704230,72,HR,pounb001,1
ANA201704230,72,H,pounb001,1
ANA201704230,73,K,pounb001,1
ANA201704230,75,H,strom001,1
ANA201704230,77,H,strom001,1
ANA201704240,0,BB,chavj001,1
ANA201704240,2,K,chavj001,1
ANA201704240,3,BB,chavj001,1
ANA201704240,5,K,lirif001,1
ANA201704240,6,H,lirif001,1
ANA201704240,9,K,chavj001,1
ANA201704240,10,H,chavj001,1
ANA201704240,11,K,chavj001,1
ANA201704240,14,BB,lirif001,1
ANA201704240,17,K,chavj001,1
ANA201704240,18,H,chavj001,1
ANA201704240,19,BB,chavj001,1
ANA201704240,25,K,chavj001,1
ANA201704240,26,HR,chavj001,1
ANA201704240,26,H,chavj001,1
ANA201704240,30,H,lirif001,1
ANA201704240,33,H,chavj001,1
ANA201704240,36,H,lirif001,1
ANA201704240,38,BB,lirif001,1
ANA201704240,42,K,lirif001,1
ANA201704240,44,K,chavj001,1
ANA201704240,45,BB,chavj001,1
ANA201704240,46,K,chavj001,1
ANA201704240,48,BB,lirif001,1
ANA201704240,49,H,lirif001,1
ANA201704240,50,IBB,lirif001,1
ANA201704240,52,K,leond003,1
ANA201704240,53,K,leond003,1
ANA201704240,55,H,petiy001,1
ANA201704240,61,K,smitj002,1
ANA201704240,63,H,petiy001,1
ANA201704240,73,H,norrb001,1
ANA201704240,75,BB,norrb001,1
ANA201704240,76,K,norrb001,1
ANA201704250,0,K,ramij002,1
ANA201704250,1,K,ramij002,1
ANA201704250,5,BB,hahnj001,1
ANA201704250,11,K,hahnj001,1
ANA201704250,16,K,hahnj001,1
ANA201704250,17,K,hahnj001,1
ANA201704250,19,H,ramij002,1
ANA201704250,21,K,ramij002,1
ANA201704250,25,K,hahnj001,1
ANA201704250,26,BB,ramij002,1
ANA201704250,27,K,ramij002,1
ANA201704250,30,K,hahnj001,1
ANA201704250,31,H,hahnj001,1
ANA201704250,34,K,ramij002,1
ANA201704250,36,BB,ramij002,1
ANA201704250,37,K,ramij002,1
ANA201704250,41,H,ramij002,1
ANA201704250,42,K,ramij002,1
ANA201704250,47,K,hahnj001,1
ANA201704250,49,BB,parkb001,1
ANA201704250,51,K,parkb001,1
ANA201704250,52,K,parkb001,1
ANA201704250,55,BB,hahnj001,1
ANA201704250,58,K,hernd002,1
ANA201704250,60,K,hernd002,1
ANA201704250,64,K,dools001,1
ANA201704250,67,HR,alvaj003,1
ANA201704250,67,H,alvaj003,1
ANA201704250,69,H,alvaj003,1
ANA201704250,73,HR,garcj002,1
ANA201704250,73,H,garcj002,1
ANA201704250,74,H,garcj002,1
ANA201704250,77,K,garcj002,1
ANA201704250,81,H,pounb001,1
ANA201704250,86,H,madsr001,1
ANA201704250,89,H,madsr001,1
ANA201704260,0,K,shoem001,1
ANA201704260,1,H,shoem001,1
ANA201704260,2,K,shoem001,1
ANA201704260,4,BB,shoem001,1
ANA201704260,5,H,shoem001,1
ANA201704260,6,H,shoem001,1
ANA201704260,11,H,shoem001,1
ANA201704260,14,H,shoem001,1
ANA201704260,16,K,manas001,1
ANA201704260,17,H,manas001,1
ANA201704260,19,H,manas001,1
ANA201704260,20,H,manas001,1
ANA201704260,21,H,manas001,1
ANA201704260,23,H,shoem001,1
ANA201704260,24,K,shoem001,1
ANA201704260,25,K,shoem001,1
ANA201704260,26,K,shoem001,1
ANA201704260,28,H,montf001,1
ANA201704260,30,H,montf001,1
ANA201704260,31,K,montf001,1
ANA201704260,32,BB,montf001,1
ANA201704260,33,K,montf001,1
ANA201704260,35,H,shoem001,1
ANA201704260,37,H,montf001,1
ANA201704260,43,BB,shoem001,1
ANA201704260,44,K,shoem001,1
ANA201704260,45,H,montf001,1
ANA201704260,47,H,montf001,1
ANA201704260,48,K,montf001,1
ANA201704260,49,H,montf001,1
ANA201704260,52,K,hendl001,1
ANA201704260,54,HR,petiy001,1
ANA201704260,54,H,petiy001,1
ANA201704260,57,H,petiy001,1
ANA201704260,58,H,petiy001,1
ANA201704260,62,H,hendl001,1
ANA201704260,63,K,hendl001,1
ANA201704260,64,K,petiy001,1
ANA201704260,65,K,petiy001,1
ANA201704260,68,K,dullr001,1
ANA201704260,69,H,dullr001,1
ANA201704260,71,BB,dullr001,1
ANA201704260,72,WP,dullr001,1
ANA201704260,74,H,dullr001,1
ANA201704260,77,H,dullr001,1
ANA201704260,81,K,guerd001,1
ANA201704260,82,BB,guerd001,1
ANA201704260,83,HR,guerd001,1
ANA201704260,83,H,guerd001,1
ANA201704260,84,K,guerd001,1
ANA201704260,85,K,guerd001,1
ANA201704260,87,K,valdc003,1
ANA201704260,90,K,norrb001,1
ANA201704260,92,K,norrb001,1
ANA201704270,5,H,gravk001,1
ANA201704270,6,H,gravk001,1
ANA201704270,7,H,gravk001,1
ANA201704270,11,H,nolar001,1
ANA201704270,12,K,nolar001,1
ANA201704270,14,K,gravk001,1
ANA201704270,17,K,nolar001,1
ANA201704270,23,H,nolar001,1
ANA201704270,24,K,nolar001,1
ANA201704270,25,H,nolar001,1
ANA201704270,28,H,gravk001,1
ANA201704270,32,K,nolar001,1
ANA201704270,33,H,gravk001,1
ANA201704270,34,H,gravk001,1
ANA201704270,36,K,gravk001,1
ANA201704270,39,BB,nolar001,1
ANA201704270,40,BB,nolar001,1
ANA201704270,43,K,parkb001,1
ANA201704270,45,K,gravk001,1
ANA201704270,46,K,gravk001,1
ANA201704270,48,K,hernd002,1
ANA201704270,57,K,alvaj003,1
ANA201704270,64,H,could001,1
ANA201704270,67,K,norrb001,1
ANA201704270,68,BB,norrb001,1
ANA201705050,0,BB,chavj001,1
ANA201705050,3,K,chavj001,1
ANA201705050,5,H,keucd001,1
ANA201705050,8,K,chavj001,1
ANA201705050,9,H,chavj001,1
ANA201705050,11,K,chavj001,1
ANA201705050,12,HR,keucd001,1
ANA201705050,12,H,keucd001,1
ANA201705050,13,BB,keucd001,1
ANA201705050,17,K,chavj001,1
ANA201705050,18,HR,chavj001,1
ANA201705050,18,H,chavj001,1
ANA201705050,20,K,keucd001,1
ANA201705050,21,K,keucd001,1
ANA201705050,26,BB,keucd001,1
ANA201705050,30,BB,chavj001,1
ANA201705050,39,HR,keucd001,1
ANA201705050,39,H,keucd001,1
ANA201705050,40,H,keucd001,1
ANA201705050,42,K,keucd001,1
ANA201705050,43,H,chavj001,1
ANA201705050,44,H,chavj001,1
ANA201705050,47,HR,alvaj003,1
ANA201705050,47,H,alvaj003,1
ANA201705050,48,H,alvaj003,1
ANA201705050,55,H,hernd002,1
ANA201705050,56,H,hernd002,1
ANA201705050,59,K,keucd001,1
ANA201705050,61,K,keucd001,1
ANA201705050,63,H,middk001,1
ANA201705050,65,H,middk001,1
ANA201705050,67,K,middk001,1
ANA201705050,68,H,keucd001,1
ANA201705050,69,H,keucd001,1
ANA201705050,70,H,keucd001,1
ANA201705050,72,H,gilek001,1
ANA201705050,73,K,gilek001,1
ANA201705050,76,H,gilek001,1
ANA201705050,78,H,gilek001,1
ANA201705050,86,H,norrb001,1
ANA201705050,88,H,norrb001,1
ANA201705050,89,K,norrb001,1
ANA201705060,0,K,ramij002,1
ANA201705060,2,H,ramij002,1
ANA201705060,3,H,ramij002,1
ANA201705060,7,K,mccul002,1
ANA201705060,10,H,ramij002,1
ANA201705060,12,H,mccul002,1
ANA201705060,16,K,mccul002,1
ANA201705060,17,BB,ramij002,1
ANA201705060,22,BB,mccul002,1
ANA201705060,25,BB,ramij002,1
ANA201705060,26,H,ramij002,1
ANA201705060,28,WP,ramij002,1
ANA201705060,31,H,mccul002,1
ANA201705060,34,H,ramij002,1
ANA201705060,35,H,ramij002,1
ANA201705060,40,K,mccul002,1
ANA201705060,42,H,ramij002,1
ANA201705060,44,H,ramij002,1
ANA201705060,45,K,ramij002,1
ANA201705060,52,K,parkb001,1
ANA201705060,53,BB,mccul002,1
ANA201705060,54,K,mccul002,1
ANA201705060,58,K,hernd002,1
ANA201705060,59,H,hernd002,1
ANA201705060,60,K,hernd002,1
ANA201705060,63,H,harrw002,1
ANA201705060,66,K,harrw002,1
ANA201705060,70,K,norrb001,1
ANA201705060,70,WP,norrb001,1
ANA201705060,77,BB,devec001,1
ANA201705060,78,H,devec001,1
ANA201705060,79,K,devec001,1
ANA201705060,80,H,devec001,1
ANA201705070,1,K,shoem001,1
ANA201705070,2,H,shoem001,1
ANA201705070,4,HR,fierm001,1
ANA201705070,4,H,fierm001,1
ANA201705070,12,BB,fierm001,1
ANA201705070,14,K,fierm001,1
ANA201705070,15,H,fierm001,1
ANA201705070,16,WP,fierm001,1
ANA201705070,17,BB,fierm001,1
ANA201705070,19,K,shoem001,1
ANA201705070,20,H,shoem001,1
ANA201705070,21,K,shoem001,1
ANA201705070,22,BB,shoem001,1
ANA201705070,23,H,shoem001,1
ANA201705070,24,HR,shoem001,1
ANA201705070,24,H,shoem001,1
ANA201705070,32,BB,fierm001,1
ANA201705070,35,BB,shoem001,1
ANA201705070,37,K,shoem001,1
ANA201705070,42,HR,fierm001,1
ANA201705070,42,H,fierm001,1
ANA201705070,43,H,fierm001,1
ANA201705070,44,BB,fierm001,1
ANA201705070,47,BB,shoem001,1
ANA201705070,51,K,hoytj001,1
ANA201705070,52,K,hoytj001,1
ANA201705070,54,K,hoytj001,1
ANA201705070,55,HR,shoem001,1
ANA201705070,55,H,shoem001,1
ANA201705070,58,K,petiy001,1
ANA201705070,59,H,petiy001,1
ANA201705070,64,K,harrw002,1
ANA201705070,69,H,harrw002,1
ANA201705070,71,K,harrw002,1
ANA201705070,73,K,middk001,1
ANA201705070,78,K,gilek001,1
ANA201705070,80,K,gilek001,1
ANA201705110,0,H,ramij002,1
ANA201705110,1,H,ramij002,1
ANA201705110,2,K,ramij002,1
ANA201705110,4,HR,ramij002,1
ANA201705110,4,H,ramij002,1
ANA201705110,7,K,fulmm001,1
ANA201705110,9,H,ramij002,1
ANA201705110,10,HR,ramij002,1
ANA201705110,10,H,ramij002,1
ANA201705110,12,H,ramij002,1
ANA201705110,13,K,ramij002,1
ANA201705110,17,K,fulmm001,1
ANA201705110,21,H,ramij002,1
ANA201705110,22,BB,ramij002,1
ANA201705110,25,K,fulmm001,1
ANA201705110,26,H,fulmm001,1
ANA201705110,27,H,fulmm001,1
ANA201705110,28,K,fulmm001,1
ANA201705110,30,K,ramij002,1
ANA201705110,34,BB,fulmm001,1
ANA201705110,37,K,ramij002,1
ANA201705110,40,K,fulmm001,1
ANA201705110,41,BB,fulmm001,1
ANA201705110,42,H,fulmm001,1
ANA201705110,49,K,fulmm001,1
ANA201705110,50,H,ramij002,1
ANA201705110,56,K,fulmm001,1
ANA201705110,58,H,guerd001,1
ANA201705110,59,WP,guerd001,1
ANA201705110,60,K,guerd001,1
ANA201705110,62,H,guerd001,1
ANA201705110,65,H,grees005,1
ANA201705110,66,K,grees005,1
ANA201705110,68,K,grees005,1
ANA201705110,70,K,middk001,1
ANA201705110,71,BB,middk001,1
ANA201705110,72,BB,middk001,1
ANA201705110,73,H,middk001,1
ANA201705110,75,BB,middk001,1
ANA201705110,76,K,middk001,1
ANA201705120,1,K,shoem001,1
ANA201705120,6,H,shoem001,1
ANA201705120,7,BB,shoem001,1
ANA201705120,8,H,shoem001,1
ANA201705120,9,K,shoem001,1
ANA201705120,12,HR,zimmj003,1
ANA201705120,12,H,zimmj003,1
ANA201705120,13,H,zimmj003,1
ANA201705120,15,BB,zimmj003,1
ANA201705120,16,H,zimmj003,1
ANA201705120,18,H,zimmj003,1
ANA201705120,21,K,shoem001,1
ANA201705120,22,H,shoem001,1
ANA201705120,23,K,shoem001,1
ANA201705120,26,K,zimmj003,1
ANA201705120,27,K,shoem001,1
ANA201705120,28,K,shoem001,1
ANA201705120,29,K,shoem001,1
ANA201705120,30,H,zimmj003,1
ANA201705120,33,H,zimmj003,1
ANA201705120,40,K,zimmj003,1
ANA201705120,41,H,zimmj003,1
ANA201705120,42,IBB,zimmj003,1
ANA201705120,47,H,zimmj003,1
ANA201705120,49,H,zimmj003,1
ANA201705120,50,BB,zimmj003,1
ANA201705120,55,H,parkb001,1
ANA201705120,56,K,parkb001,1
ANA201705120,57,BB,parkb001,1
ANA201705120,59,H,bellc003,1
ANA201705120,61,K,bellc003,1
ANA201705120,68,K,sanca004,1
ANA201705120,69,H,sanca004,1
ANA201705120,71,HR,sanca004,1
ANA201705120,71,H,sanca004,1
ANA201705120,72,H,sanca004,1
ANA201705120,74,K,sanca004,1
ANA201705130,0,BB,nolar001,1
ANA201705130,3,K,nolar001,1
ANA201705130,4,K,norrd002,1
ANA201705130,5,H,norrd002,1
ANA201705130,8,H,nolar001,1
ANA201705130,10,HR,nolar001,1
ANA201705130,10,H,nolar001,1
ANA201705130,11,K,nolar001,1
ANA201705130,13,H,norrd002,1
ANA201705130,14,K,norrd002,1
ANA201705130,22,H,norrd002,1
ANA201705130,23,K,norrd002,1
ANA201705130,24,BB,norrd002,1
ANA201705130,27,BB,nolar001,1
ANA201705130,28,BB,nolar001,1
ANA201705130,29,H,nolar001,1
ANA201705130,30,K,nolar001,1
ANA201705130,34,K,norrd002,1
ANA201705130,36,H,nolar001,1
ANA201705130,37,K,nolar001,1
ANA201705130,41,H,norrd002,1
ANA201705130,42,H,norrd002,1
ANA201705130,44,H,norrd002,1
ANA201705130,48,HR,nolar001,1
ANA201705130,48,H,nolar001,1
ANA201705130,50,BB,nolar001,1
