game_id,order,stat,player_id
ANA201704070,0,BB,seguj002
ANA201704070,1,K,hanim001
ANA201704070,4,K,cruzn002
ANA201704070,5,1B,escoy001
ANA201704070,5,H,escoy001
ANA201704070,6,DGR,calhk001
ANA201704070,6,H,calhk001
ANA201704070,7,SF,troum001
ANA201704070,13,K,maybc001
ANA201704070,16,1B,zunim001
ANA201704070,16,H,zunim001
ANA201704070,18,K,seguj002
ANA201704070,20,1B,maldm001
ANA201704070,20,H,maldm001
ANA201704070,21,1B,escoy001
ANA201704070,21,H,escoy001
ANA201704070,22,K,calhk001
ANA201704070,23,IBB,troum001
ANA201704070,25,K,cronc002
ANA201704070,27,K,canor001
ANA201704070,29,K,seagk001
ANA201704070,31,BB,espid001
ANA201704070,32,1B,maldm001
ANA201704070,32,H,maldm001
ANA201704070,34,K,calhk001
ANA201704070,37,K,zunim001
ANA201704070,38,1B,troum001
ANA201704070,38,H,troum001
ANA201704070,43,1B,hanim001
ANA201704070,43,H,hanim001
ANA201704070,44,1B,canor001
ANA201704070,44,H,canor001
ANA201704070,45,1B,cruzn002
ANA201704070,45,H,cruzn002
ANA201704070,47,K,seagk001
ANA201704070,48,HR,maybc001
ANA201704070,48,H,maybc001
ANA201704070,48,R,maybc001
ANA201704070,49,1B,simma001
ANA201704070,49,H,simma001
ANA201704070,51,GDP,espid001
ANA201704070,52,K,maldm001
ANA201704070,54,1B,valed001
ANA201704070,54,H,valed001
ANA201704070,55,HBP,dysoj001
ANA201704070,56,K,zunim001
ANA201704070,59,1B,escoy001
ANA201704070,59,H,escoy001
ANA201704070,60,HR,calhk001
ANA201704070,60,H,calhk001
ANA201704070,60,R,calhk001
ANA201704070,63,K,cronc002
ANA201704070,67,K,cruzn002
ANA201704070,70,1B,simma001
ANA201704070,70,H,simma001
ANA201704070,71,K,espid001
ANA201704070,72,K,maldm001
ANA201704070,76,K,dysoj001
ANA201704080,0,1B,seguj002
ANA201704080,0,H,seguj002
ANA201704080,1,HR,hanim001
ANA201704080,1,H,hanim001
ANA201704080,1,R,hanim001
ANA201704080,7,K,troum001
ANA201704080,11,2B,pujoa001
ANA201704080,11,H,pujoa001
ANA201704080,13,1B,maybc001
ANA201704080,13,H,maybc001
ANA201704080,14,K,martj007
ANA201704080,15,1B,espid001
ANA201704080,15,H,espid001
ANA201704080,18,1B,seguj002
ANA201704080,18,H,seguj002
ANA201704080,20,2B,escoy001
ANA201704080,20,H,escoy001
ANA201704080,22,1B,calhk001
ANA201704080,22,H,calhk001
ANA201704080,23,K,troum001
ANA201704080,25,1B,simma001
ANA201704080,25,H,simma001
ANA201704080,28,K,cruzn002
ANA201704080,32,1B,maldm001
ANA201704080,32,H,maldm001
ANA201704080,34,2B,valed001
ANA201704080,34,H,valed001
ANA201704080,36,K,zunim001
ANA201704080,37,BB,dysoj001
ANA201704080,39,HR,escoy001
ANA201704080,39,H,escoy001
ANA201704080,39,R,escoy001
ANA201704080,40,K,calhk001
ANA201704080,42,1B,pujoa001
ANA201704080,42,H,pujoa001
ANA201704080,46,K,cruzn002
ANA201704080,47,K,maybc001
ANA201704080,48,1B,martj007
ANA201704080,48,H,martj007
ANA201704080,49,K,espid001
ANA201704080,52,2B,seagk001
ANA201704080,52,H,seagk001
ANA201704080,55,1B,zunim001
ANA201704080,55,H,zunim001
ANA201704080,58,1B,escoy001
ANA201704080,58,H,escoy001
ANA201704080,60,HR,troum001
ANA201704080,60,H,troum001
ANA201704080,60,R,troum001
ANA201704080,61,1B,pujoa001
ANA201704080,61,H,pujoa001
ANA201704080,62,GDP,simma001
ANA201704080,63,1B,seguj002
ANA201704080,63,H,seguj002
ANA201704080,64,K,hanim001
ANA201704080,66,1B,canor001
ANA201704080,66,H,canor001
ANA201704080,67,SF,cruzn002
ANA201704080,68,K,seagk001
ANA201704080,71,BB,martj007
ANA201704080,72,K,espid001
ANA201704080,74,K,valed001
ANA201704080,75,K,martl004
ANA201704080,76,K,zunim001
ANA201704090,0,HBP,seguj002
ANA201704090,8,BB,troum001
ANA201704090,13,HR,simma001
ANA201704090,13,H,simma001
ANA201704090,13,R,simma001
ANA201704090,14,K,cronc002
ANA201704090,17,1B,ruizc001
ANA201704090,17,H,ruizc001
ANA201704090,19,1B,seguj002
ANA201704090,19,H,seguj002
ANA201704090,20,K,hanim001
ANA201704090,21,HR,canor001
ANA201704090,21,H,canor001
ANA201704090,21,R,canor001
ANA201704090,25,BB,calhk001
ANA201704090,26,K,troum001
ANA201704090,29,1B,martl004
ANA201704090,29,H,martl004
ANA201704090,32,BB,simma001
ANA201704090,33,GDP,cronc002
ANA201704090,35,BB,mottt001
ANA201704090,37,HBP,hanim001
ANA201704090,38,2B,canor001
ANA201704090,38,H,canor001
ANA201704090,39,BB,cruzn002
ANA201704090,41,SF,seagk001
ANA201704090,48,K,mottt001
ANA201704090,50,1B,calhk001
ANA201704090,50,H,calhk001
ANA201704090,54,K,seguj002
ANA201704090,55,HR,hanim001
ANA201704090,55,H,hanim001
ANA201704090,55,R,hanim001
ANA201704090,60,1B,cronc002
ANA201704090,60,H,cronc002
ANA201704090,61,2B,reveb001
ANA201704090,61,H,reveb001
ANA201704090,62,K,espid001
ANA201704090,64,1B,martj007
ANA201704090,64,H,martj007
ANA201704090,70,2B,ruizc001
ANA201704090,70,H,ruizc001
ANA201704090,71,K,mottt001
ANA201704090,73,1B,escoy001
ANA201704090,73,H,escoy001
ANA201704090,74,GDP,calhk001
ANA201704090,76,K,troum001
ANA201704090,79,K,seguj002
ANA201704090,83,HR,pujoa001
ANA201704090,83,H,pujoa001
ANA201704090,83,R,pujoa001
ANA201704090,84,BB,pennc001
ANA201704090,85,1B,cronc002
ANA201704090,85,H,cronc002
ANA201704090,86,BB,reveb001
ANA201704090,89,K,maldm001
ANA201704090,90,2B,escoy001
ANA201704090,90,H,escoy001
ANA201704090,92,BB,calhk001
ANA201704090,93,BB,troum001
ANA201704090,94,1B,pujoa001
ANA201704090,94,H,pujoa001
ANA201704090,95,1B,pennc001
ANA201704090,95,H,pennc001
ANA201704110,0,K,gomec002
ANA201704110,1,2B,andre001
ANA201704110,1,H,andre001
ANA201704110,3,1B,napom001
ANA201704110,3,H,napom001
ANA201704110,5,BB,escoy001
ANA201704110,6,K,calhk001
ANA201704110,9,BB,pujoa001
ANA201704110,11,1B,lucrj001
ANA201704110,11,H,lucrj001
ANA201704110,12,BB,choos001
ANA201704110,13,K,rua-r001
ANA201704110,14,K,gallj002
ANA201704110,15,K,gomec002
ANA201704110,18,1B,espid001
ANA201704110,18,H,espid001
ANA201704110,19,HBP,maldm001
ANA201704110,21,HR,andre001
ANA201704110,21,H,andre001
ANA201704110,21,R,andre001
ANA201704110,22,1B,mazan001
ANA201704110,22,H,mazan001
ANA201704110,24,HBP,odorr001
ANA201704110,25,HR,lucrj001
ANA201704110,25,H,lucrj001
ANA201704110,25,R,lucrj001
ANA201704110,29,K,troum001
ANA201704110,30,K,pujoa001
ANA201704110,31,BB,gallj002
ANA201704110,32,K,gomec002
ANA201704110,33,GDP,andre001
ANA201704110,34,BB,simma001
ANA201704110,35,GDP,maybc001
ANA201704110,37,K,espid001
ANA201704110,38,1B,mazan001
ANA201704110,38,H,mazan001
ANA201704110,43,1B,escoy001
ANA201704110,43,H,escoy001
ANA201704110,44,K,calhk001
ANA201704110,46,1B,choos001
ANA201704110,46,H,choos001
ANA201704110,48,K,rua-r001
ANA201704110,51,BB,pujoa001
ANA201704110,52,GDP,simma001
ANA201704110,55,K,mazan001
ANA201704110,56,1B,napom001
ANA201704110,56,H,napom001
ANA201704110,59,HR,martj007
ANA201704110,59,H,martj007
ANA201704110,59,R,martj007
ANA201704110,62,1B,escoy001
ANA201704110,62,H,escoy001
ANA201704110,65,K,rua-r001
ANA201704110,68,2B,troum001
ANA201704110,68,H,troum001
ANA201704110,71,2B,maybc001
ANA201704110,71,H,maybc001
ANA201704110,74,K,gomec002
ANA201704110,78,HR,espid001
ANA201704110,78,H,espid001
ANA201704110,78,R,espid001
ANA201704110,80,K,reveb001
ANA201704110,81,2B,escoy001
ANA201704110,81,H,escoy001
ANA201704110,83,2B,troum001
ANA201704110,83,H,troum001
ANA201704110,84,1B,pujoa001
ANA201704110,84,H,pujoa001
ANA201704110,90,1B,lucrj001
ANA201704110,90,H,lucrj001
ANA201704110,95,BB,maybc001
ANA201704110,96,K,martj007
ANA201704110,97,1B,espid001
ANA201704110,97,H,espid001
ANA201704110,98,1B,perec003
ANA201704110,98,H,perec003
ANA201704120,0,BB,gomec002
ANA201704120,1,GDP,choos001
ANA201704120,4,2B,calhk001
ANA201704120,4,H,calhk001
ANA201704120,5,K,troum001
ANA201704120,6,K,pujoa001
ANA201704120,7,HR,napom001
ANA201704120,7,H,napom001
ANA201704120,7,R,napom001
ANA201704120,10,HR,andre001
ANA201704120,10,H,andre001
ANA201704120,10,R,andre001
ANA201704120,12,BB,simma001
ANA201704120,13,2B,reveb001
ANA201704120,13,H,reveb001
ANA201704120,14,SF,cronc002
ANA201704120,15,SF,espid001
ANA201704120,17,K,profj001
ANA201704120,18,K,gomec002
ANA201704120,21,K,calhk001
ANA201704120,22,HR,troum001
ANA201704120,22,H,troum001
ANA201704120,22,R,troum001
ANA201704120,24,K,mazan001
ANA201704120,29,1B,cronc002
ANA201704120,29,H,cronc002
ANA201704120,31,BB,lucrj001
ANA201704120,32,1B,andre001
ANA201704120,32,H,andre001
ANA201704120,33,3B,gallj002
ANA201704120,33,H,gallj002
ANA201704120,34,1B,profj001
ANA201704120,34,H,profj001
ANA201704120,37,1B,choos001
ANA201704120,37,H,choos001
ANA201704120,39,IBB,napom001
ANA201704120,40,K,odorr001
ANA201704120,41,K,maldm001
ANA201704120,46,K,lucrj001
ANA201704120,48,K,gallj002
ANA201704120,53,K,profj001
ANA201704120,54,HR,gomec002
ANA201704120,54,H,gomec002
ANA201704120,54,R,gomec002
ANA201704120,55,K,choos001
ANA201704120,56,BB,mazan001
ANA201704120,60,K,espid001
ANA201704120,63,1B,lucrj001
ANA201704120,63,H,lucrj001
ANA201704120,65,BB,gallj002
ANA201704120,69,2B,calhk001
ANA201704120,69,H,calhk001
ANA201704120,71,K,troum001
ANA201704120,76,1B,mazan001
ANA201704120,76,H,mazan001
ANA201704120,77,1B,napom001
ANA201704120,77,H,napom001
ANA201704120,78,3B,odorr001
ANA201704120,78,H,odorr001
ANA201704120,80,1B,simma001
ANA201704120,80,H,simma001
ANA201704120,83,K,espid001
ANA201704130,0,HR,gomec002
ANA201704130,0,H,gomec002
ANA201704130,0,R,gomec002
ANA201704130,1,K,choos001
ANA201704130,2,K,mazan001
ANA201704130,4,K,escoy001
ANA201704130,5,1B,calhk001
ANA201704130,5,H,calhk001
ANA201704130,6,BB,troum001
ANA201704130,9,1B,odorr001
ANA201704130,9,H,odorr001
ANA201704130,12,K,gallj002
ANA201704130,13,DGR,chirr001
ANA201704130,13,H,chirr001
ANA201704130,15,1B,profj001
ANA201704130,15,H,profj001
ANA201704130,17,BB,maybc001
ANA201704130,20,K,espid001
ANA201704130,22,K,perec003
ANA201704130,23,1B,choos001
ANA201704130,23,H,choos001
ANA201704130,24,HR,mazan001
ANA201704130,24,H,mazan001
ANA201704130,24,R,mazan001
ANA201704130,25,K,napom001
ANA201704130,27,1B,andre001
ANA201704130,27,H,andre001
ANA201704130,29,K,escoy001
ANA201704130,30,K,calhk001
ANA201704130,31,1B,troum001
ANA201704130,31,H,troum001
ANA201704130,34,1B,gallj002
ANA201704130,34,H,gallj002
ANA201704130,36,K,profj001
ANA201704130,38,K,gomec002
ANA201704130,40,K,maybc001
ANA201704130,41,K,martj007
ANA201704130,43,K,mazan001
ANA201704130,46,1B,espid001
ANA201704130,46,H,espid001
ANA201704130,47,K,perec003
ANA201704130,49,K,calhk001
ANA201704130,51,2B,andre001
ANA201704130,51,H,andre001
ANA201704130,52,BB,gallj002
ANA201704130,54,1B,chirr001
ANA201704130,54,H,chirr001
ANA201704130,55,BB,profj001
ANA201704130,57,1B,choos001
ANA201704130,57,H,choos001
ANA201704130,60,1B,troum001
ANA201704130,60,H,troum001
ANA201704130,61,K,pujoa001
ANA201704130,62,1B,simma001
ANA201704130,62,H,simma001
ANA201704130,63,GDP,maybc001
ANA201704130,76,BB,profj001
ANA201704130,78,GDP,choos001
ANA201704130,87,1B,pujoa001
ANA201704130,87,H,pujoa001
ANA201704130,88,BB,pennc001
ANA201704130,90,K,martj007
ANA201704130,91,HR,espid001
ANA201704130,91,H,espid001
ANA201704130,91,R,espid001
ANA201704210,2,K,bautj002
ANA201704210,3,K,escoy001
ANA201704210,6,K,morak001
ANA201704210,7,1B,tulot001
ANA201704210,7,H,tulot001
ANA201704210,10,1B,pujoa001
ANA201704210,10,H,pujoa001
ANA201704210,15,BB,coghc001
ANA201704210,16,BB,goinr001
ANA201704210,17,SH,pillk001
ANA201704210,22,1B,maldm001
ANA201704210,22,H,maldm001
ANA201704210,23,BB,escoy001
ANA201704210,24,BB,calhk001
ANA201704210,26,2B,pujoa001
ANA201704210,26,H,pujoa001
ANA201704210,27,HBP,cronc002
ANA201704210,29,1B,morak001
ANA201704210,29,H,morak001
ANA201704210,31,K,martr004
ANA201704210,32,BB,smoaj001
ANA201704210,33,BB,coghc001
ANA201704210,40,BB,maldm001
ANA201704210,41,1B,escoy001
ANA201704210,41,H,escoy001
ANA201704210,44,K,pillk001
ANA201704210,47,HR,troum001
ANA201704210,47,H,troum001
ANA201704210,47,R,troum001
ANA201704210,50,1B,simma001
ANA201704210,50,H,simma001
ANA201704210,54,1B,martr004
ANA201704210,54,H,martr004
ANA201704210,56,HBP,coghc001
ANA201704210,59,K,espid001
ANA201704210,60,K,maldm001
ANA201704210,63,K,pillk001
ANA201704210,64,K,carre001
ANA201704210,65,K,bautj002
ANA201704210,67,1B,troum001
ANA201704210,67,H,troum001
ANA201704210,69,K,cronc002
ANA201704210,72,BB,tulot001
ANA201704210,73,BB,martr004
ANA201704210,77,2B,smoaj001
ANA201704210,77,H,smoaj001
ANA201704210,79,K,barnd001
ANA201704210,83,K,simma001
ANA201704210,85,BB,espid001
ANA201704210,87,2B,martj007
ANA201704210,87,H,martj007
ANA201704210,93,1B,bautj002
ANA201704210,93,H,bautj002
ANA201704210,94,K,morak001
ANA201704210,98,1B,pujoa001
ANA201704210,98,H,pujoa001
ANA201704210,101,1B,martr004
ANA201704210,101,H,martr004
ANA201704210,103,1B,coghc001
ANA201704210,103,H,coghc001
ANA201704210,104,K,barnd001
ANA201704210,107,1B,maybc001
ANA201704210,107,H,maybc001
ANA201704210,108,HBP,espid001
ANA201704210,109,GDP,gratj001
ANA201704210,112,K,carre001
ANA201704210,113,BB,bautj002
ANA201704210,114,K,morak001
ANA201704210,116,K,calhk001
ANA201704210,117,K,troum001
ANA201704210,119,1B,martr004
ANA201704210,119,H,martr004
ANA201704210,120,K,smoaj001
ANA201704210,123,K,cronc002
ANA201704210,126,K,coghc001
ANA201704210,128,1B,pillk001
ANA201704210,128,H,pillk001
ANA201704210,129,1B,carre001
ANA201704210,129,H,carre001
ANA201704210,131,HR,bautj002
ANA201704210,131,H,bautj002
ANA201704210,131,R,bautj002
ANA201704210,132,1B,morak001
ANA201704210,132,H,morak001
ANA201704210,133,K,travd001
ANA201704210,137,BB,espid001
ANA201704210,140,K,pennc001
ANA201704210,141,1B,calhk001
ANA201704210,141,H,calhk001
ANA201704210,142,HBP,troum001
ANA201704210,143,K,pujoa001
ANA201704220,1,BB,barnd001
ANA201704220,2,K,bautj002
ANA201704220,3,1B,morak001
ANA201704220,3,H,morak001
ANA201704220,4,1B,smoaj001
ANA201704220,4,H,smoaj001
ANA201704220,5,K,pears001
ANA201704220,7,K,calhk001
ANA201704220,9,1B,pujoa001
ANA201704220,9,H,pujoa001
ANA201704220,10,1B,cronc002
ANA201704220,10,H,cronc002
ANA201704220,12,1B,travd001
ANA201704220,12,H,travd001
ANA201704220,13,K,saltj001
ANA201704220,14,GDP,goinr001
ANA201704220,15,1B,maybc001
ANA201704220,15,H,maybc001
ANA201704220,17,K,espid001
ANA201704220,21,K,barnd001
ANA201704220,23,BB,calhk001
ANA201704220,24,DGR,troum001
ANA201704220,24,H,troum001
ANA201704220,26,BB,cronc002
ANA201704220,27,HR,simma001
ANA201704220,27,H,simma001
ANA201704220,27,R,simma001
ANA201704220,31,BB,smoaj001
ANA201704220,32,1B,pears001
ANA201704220,32,H,pears001
ANA201704220,33,GDP,travd001
ANA201704220,34,1B,gratj001
ANA201704220,34,H,gratj001
ANA201704220,43,K,simma001
ANA201704220,44,1B,barnd001
ANA201704220,44,H,barnd001
ANA201704220,45,GDP,bautj002
ANA201704220,46,1B,morak001
ANA201704220,46,H,morak001
ANA201704220,48,K,maybc001
ANA201704220,55,1B,calhk001
ANA201704220,55,H,calhk001
ANA201704220,56,2B,troum001
ANA201704220,56,H,troum001
ANA201704220,57,IBB,pujoa001
ANA201704220,59,GDP,cronc002
ANA201704220,60,2B,goinr001
ANA201704220,60,H,goinr001
ANA201704220,62,HR,pillk001
ANA201704220,62,H,pillk001
ANA201704220,62,R,pillk001
ANA201704220,66,K,morak001
ANA201704220,68,1B,simma001
ANA201704220,68,H,simma001
ANA201704220,69,GDP,maybc001
ANA201704220,71,HR,smoaj001
ANA201704220,71,H,smoaj001
ANA201704220,71,R,smoaj001
ANA201704220,74,1B,carre001
ANA201704220,74,H,carre001
ANA201704220,75,GDP,travd001
ANA201704220,76,K,saltj001
ANA201704230,1,1B,carre001
ANA201704230,1,H,carre001
ANA201704230,2,1B,bautj002
ANA201704230,2,H,bautj002
ANA201704230,3,K,morak001
ANA201704230,5,1B,troum001
ANA201704230,5,H,troum001
ANA201704230,7,1B,pujoa001
ANA201704230,7,H,pujoa001
ANA201704230,8,GDP,cronc002
ANA201704230,11,K,coghc001
ANA201704230,12,1B,simma001
ANA201704230,12,H,simma001
ANA201704230,14,GDP,reveb001
ANA201704230,17,BB,pillk001
ANA201704230,19,K,maldm001
ANA201704230,21,BB,calhk001
ANA201704230,22,1B,troum001
ANA201704230,22,H,troum001
ANA201704230,23,1B,pujoa001
ANA201704230,23,H,pujoa001
ANA201704230,25,BB,carre001
ANA201704230,32,1B,smoaj001
ANA201704230,32,H,smoaj001
ANA201704230,33,K,martr004
ANA201704230,40,K,goinr001
ANA201704230,41,K,pillk001
ANA201704230,42,K,carre001
ANA201704230,43,K,troum001
ANA201704230,44,K,pujoa001
ANA201704230,45,K,cronc002
ANA201704230,47,K,bautj002
ANA201704230,56,BB,martr004
ANA201704230,58,HR,travd001
ANA201704230,58,H,travd001
ANA201704230,58,R,travd001
ANA201704230,61,HR,pillk001
ANA201704230,61,H,pillk001
ANA201704230,61,R,pillk001
ANA201704230,62,3B,carre001
ANA201704230,62,H,carre001
ANA201704230,63,BB,bautj002
ANA201704230,64,1B,morak001
ANA201704230,64,H,morak001
ANA201704230,66,K,maldm001
ANA201704230,69,K,martr004
ANA201704230,70,K,coghc001
ANA201704230,71,2B,travd001
ANA201704230,71,H,travd001
ANA201704230,72,HR,goinr001
ANA201704230,72,H,goinr001
ANA201704230,72,R,goinr001
ANA201704230,73,K,pillk001
ANA201704230,75,2B,pujoa001
ANA201704230,75,H,pujoa001
ANA201704230,76,HBP,cronc002
ANA201704230,77,1B,simma001
ANA201704230,77,H,simma001
ANA201704230,78,GDP,espid001
ANA201704240,0,BB,pillk001
ANA201704240,2,K,carre001
ANA201704240,3,BB,bautj002
ANA201704240,5,K,escoy001
ANA201704240,6,1B,calhk001
ANA201704240,6,H,calhk001
ANA201704240,9,K,smoaj001
ANA201704240,10,1B,martr004
ANA201704240,10,H,martr004
ANA201704240,11,K,coghc001
ANA201704240,14,BB,simma001
ANA201704240,15,GDP,maybc001
ANA201704240,17,K,pillk001
ANA201704240,18,1B,carre001
ANA201704240,18,H,carre001
ANA201704240,19,BB,bautj002
ANA201704240,22,HBP,maldm001
ANA201704240,25,K,smoaj001
ANA201704240,26,HR,martr004
ANA201704240,26,H,martr004
ANA201704240,26,R,martr004
ANA201704240,29,3B,troum001
ANA201704240,29,H,troum001
ANA201704240,30,1B,pujoa001
ANA201704240,30,H,pujoa001
ANA201704240,31,GDP,martj007
ANA201704240,33,1B,goinr001
ANA201704240,33,H,goinr001
ANA201704240,34,GDP,pillk001
ANA201704240,36,1B,maybc001
ANA201704240,36,H,maybc001
ANA201704240,38,BB,espid001
ANA201704240,39,SH,maldm001
ANA201704240,40,FC,escoy001
ANA201704240,42,K,troum001
ANA201704240,44,K,morak001
ANA201704240,45,BB,smoaj001
ANA201704240,46,K,martr004
ANA201704240,48,BB,martj007
ANA201704240,49,2B,simma001
ANA201704240,49,H,simma001
ANA201704240,50,IBB,maybc001
ANA201704240,52,K,espid001
ANA201704240,53,K,maldm001
ANA201704240,55,1B,coghc001
ANA201704240,55,H,coghc001
ANA201704240,61,K,calhk001
ANA201704240,63,1B,carre001
ANA201704240,63,H,carre001
ANA201704240,73,1B,smoaj001
ANA201704240,73,H,smoaj001
ANA201704240,75,BB,martr004
ANA201704240,76,K,coghc001
ANA201704240,77,GDP,travd001
ANA201704250,0,K,deckj001
ANA201704250,1,K,healr001
ANA201704250,5,BB,troum001
ANA201704250,11,K,simma001
ANA201704250,16,K,espid001
ANA201704250,17,K,maldm001
ANA201704250,19,1B,deckj001
ANA201704250,19,H,deckj001
ANA201704250,21,K,healr001
ANA201704250,25,K,pujoa001
ANA201704250,26,BB,davik003
ANA201704250,27,K,vogts001
ANA201704250,30,K,martj007
ANA201704250,31,1B,simma001
ANA201704250,31,H,simma001
ANA201704250,34,K,joycm001
ANA201704250,36,BB,deckj001
ANA201704250,37,K,healr001
ANA201704250,41,1B,lowrj001
ANA201704250,41,H,lowrj001
ANA201704250,42,K,davik003
ANA201704250,47,K,pujoa001
ANA201704250,49,BB,plout001
ANA201704250,51,K,rosaa001
ANA201704250,52,K,deckj001
ANA201704250,55,BB,maybc001
ANA201704250,58,K,healr001
ANA201704250,60,K,davik003
ANA201704250,64,K,calhk001
ANA201704250,67,HR,phegj001
ANA201704250,67,H,phegj001
ANA201704250,67,R,phegj001
ANA201704250,69,1B,plout001
ANA201704250,69,H,plout001
ANA201704250,70,GDP,joycm001
ANA201704250,73,HR,troum001
ANA201704250,73,H,troum001
ANA201704250,73,R,troum001
ANA201704250,74,1B,pujoa001
ANA201704250,74,H,pujoa001
ANA201704250,77,K,martj007
ANA201704250,81,1B,rosaa001
ANA201704250,81,H,rosaa001
ANA201704250,82,SH,deckj001
ANA201704250,86,1B,espid001
ANA201704250,86,H,espid001
ANA201704250,87,SH,maldm001
ANA201704250,89,1B,calhk001
ANA201704250,89,H,calhk001
ANA201704260,0,K,deckj001
ANA201704260,1,1B,lowrj001
ANA201704260,1,H,lowrj001
ANA201704260,2,K,healr001
ANA201704260,4,BB,davik003
ANA201704260,5,1B,vogts001
ANA201704260,5,H,vogts001
ANA201704260,6,1B,alony001
ANA201704260,6,H,alony001
ANA201704260,11,2B,joycm001
ANA201704260,11,H,joycm001
ANA201704260,14,2B,lowrj001
ANA201704260,14,H,lowrj001
ANA201704260,16,K,pujoa001
ANA201704260,17,2B,martj007
ANA201704260,17,H,martj007
ANA201704260,18,FC,simma001
ANA201704260,19,2B,espid001
ANA201704260,19,H,espid001
ANA201704260,20,1B,maybc001
ANA201704260,20,H,maybc001
ANA201704260,21,2B,maldm001
ANA201704260,21,H,maldm001
ANA201704260,23,1B,davik003
ANA201704260,23,H,davik003
ANA201704260,24,K,vogts001
ANA201704260,25,K,alony001
ANA201704260,26,K,plout001
ANA201704260,28,1B,calhk001
ANA201704260,28,H,calhk001
ANA201704260,30,1B,pujoa001
ANA201704260,30,H,pujoa001
ANA201704260,31,K,martj007
ANA201704260,32,BB,simma001
ANA201704260,33,K,espid001
ANA201704260,35,1B,rosaa001
ANA201704260,35,H,rosaa001
ANA201704260,36,GDP,deckj001
ANA201704260,37,1B,maybc001
ANA201704260,37,H,maybc001
ANA201704260,43,BB,davik003
ANA201704260,44,K,vogts001
ANA201704260,45,1B,troum001
ANA201704260,45,H,troum001
ANA201704260,47,1B,pujoa001
ANA201704260,47,H,pujoa001
ANA201704260,48,K,martj007
ANA201704260,49,1B,simma001
ANA201704260,49,H,simma001
ANA201704260,52,K,maybc001
ANA201704260,54,HR,alony001
ANA201704260,54,H,alony001
ANA201704260,54,R,alony001
ANA201704260,57,1B,rosaa001
ANA201704260,57,H,rosaa001
ANA201704260,58,1B,deckj001
ANA201704260,58,H,deckj001
ANA201704260,62,1B,calhk001
ANA201704260,62,H,calhk001
ANA201704260,63,K,troum001
ANA201704260,64,K,healr001
ANA201704260,65,K,davik003
ANA201704260,68,K,pujoa001
ANA201704260,69,1B,martj007
ANA201704260,69,H,martj007
ANA201704260,71,BB,simma001
ANA201704260,73,HBP,espid001
ANA201704260,74,1B,maybc001
ANA201704260,74,H,maybc001
ANA201704260,75,FC,maldm001
ANA201704260,76,FC,escoy001
ANA201704260,77,1B,calhk001
ANA201704260,77,H,calhk001
ANA201704260,81,K,alony001
ANA201704260,82,BB,plout001
ANA201704260,83,HR,joycm001
ANA201704260,83,H,joycm001
ANA201704260,83,R,joycm001
ANA201704260,84,K,rosaa001
ANA201704260,85,K,deckj001
ANA201704260,87,K,martj007
ANA201704260,90,K,lowrj001
ANA201704260,92,K,davik003
ANA201704270,5,2B,troum001
ANA201704270,5,H,troum001
ANA201704270,6,1B,pujoa001
ANA201704270,6,H,pujoa001
ANA201704270,7,2B,cronc002
ANA201704270,7,H,cronc002
ANA201704270,11,1B,healr001
ANA201704270,11,H,healr001
ANA201704270,12,K,plout001
ANA201704270,14,K,pennc001
ANA201704270,17,K,rosaa001
ANA201704270,23,2B,lowrj001
ANA201704270,23,H,lowrj001
ANA201704270,24,K,davik003
ANA201704270,25,1B,alony001
ANA201704270,25,H,alony001
ANA201704270,28,1B,cronc002
ANA201704270,28,H,cronc002
ANA201704270,29,GDP,simma001
ANA201704270,32,K,rosaa001
ANA201704270,33,1B,reveb001
ANA201704270,33,H,reveb001
ANA201704270,34,1B,pennc001
ANA201704270,34,H,pennc001
ANA201704270,35,FC,gratj001
ANA201704270,36,K,escoy001
ANA201704270,39,BB,lowrj001
ANA201704270,40,BB,davik003
ANA201704270,43,K,healr001
ANA201704270,45,K,troum001
ANA201704270,46,K,pujoa001
ANA201704270,48,K,plout001
ANA201704270,57,K,lamar001
ANA201704270,64,2B,escoy001
ANA201704270,64,H,escoy001
ANA201704270,67,K,davik003
ANA201704270,68,BB,alony001
ANA201705050,0,BB,sprig001
ANA201705050,3,K,corrc001
ANA201705050,5,1B,maybc001
ANA201705050,5,H,maybc001
ANA201705050,8,K,beltc001
ANA201705050,9,1B,gurry001
ANA201705050,9,H,gurry001
ANA201705050,11,K,gonzm002
ANA201705050,12,HR,pujoa001
ANA201705050,12,H,pujoa001
ANA201705050,12,R,pujoa001
ANA201705050,13,BB,martj007
ANA201705050,14,GDP,simma001
ANA201705050,17,K,sprig001
ANA201705050,18,HR,reddj001
ANA201705050,18,H,reddj001
ANA201705050,18,R,reddj001
ANA201705050,20,K,reveb001
ANA201705050,21,K,maldm001
ANA201705050,26,BB,maybc001
ANA201705050,27,GDP,troum001
ANA201705050,30,BB,gonzm002
ANA201705050,31,GDP,aokin001
ANA201705050,39,HR,maldm001
ANA201705050,39,H,maldm001
ANA201705050,39,R,maldm001
ANA201705050,40,1B,escoy001
ANA201705050,40,H,escoy001
ANA201705050,42,K,maybc001
ANA201705050,43,1B,corrc001
ANA201705050,43,H,corrc001
ANA201705050,44,2B,beltc001
ANA201705050,44,H,beltc001
ANA201705050,47,HR,mccab002
ANA201705050,47,H,mccab002
ANA201705050,47,R,mccab002
ANA201705050,48,1B,gonzm002
